time,x,y,z
19743,3.922,-1.186,-.645
19765,8.190,-.349,-.403
19785,6.014,.792,-.609
19806,3.062,.331,-.199
19822,3.335,.093,.523
19842,6.374,.594,.682
19863,11.890,.486,-.006
19883,15.654,.022,-.904
19902,18.150,-.010,-1.047
19930,19.080,.048,-.920
19941,17.506,.888,-.877
20008,12.097,1.124,-.552
20009,4.601,.858,-.188
20015,-1.875,.349,-.161
20027,-4.211,-.759,-.014
20148,-1.011,-.093,.160
20207,-.168,-.105,-.018
20211,.600,.110,-.027
20241,-.133,-.046,.137
20244,-.330,-.109,.091
20253,-.179,-.068,.070
20275,.028,-.033,.083
20293,.181,-.028,.076
20314,.137,-.028,.059
20332,-.037,-.071,.044
20358,-.139,-.089,.030
20372,-.137,-.064,.026
20391,-.104,-.051,.037
20409,-.025,-.034,.054
20429,-.014,-.002,.056
20447,-.095,-.004,.060
20468,-.177,.001,.065
20487,-.166,.001,.063
20512,-.060,.023,.048
20536,.012,.046,.047
20548,-.043,.050,.065
20572,-.126,.028,.083
20592,-.146,.021,.080
20611,-.133,.018,.080
20628,-.139,.011,.097
20643,-.144,.006,.110
20661,-.132,-.002,.119
20682,-.099,-.013,.126
20704,-.072,-.007,.127
20727,-.043,.006,.121
20751,-.025,.031,.125
20762,-.020,.039,.143
20778,.015,.050,.162
20807,.039,.050,.168
20818,-.004,.048,.148
20843,-.071,.034,.093
20862,-.095,.029,.045
20876,-.061,.031,.048
20898,-.014,.049,.076
20914,.013,.050,.096
20939,.012,.042,.099
20955,.002,.038,.097
20978,-.020,.028,.087
20995,-.032,.017,.075
21015,.006,.020,.067
21037,.055,.027,.050
21056,.084,.024,.019
21075,.062,.011,.003
21093,.007,-.001,-.009
21112,.018,-.011,-.020
21150,.091,.001,-.020
21159,.157,.016,.000
21169,.132,.012,.019
21191,.052,-.004,.030
21207,.004,-.012,.042
21234,-.003,-.013,.036
21247,-.006,-.026,.006
21273,.006,-.026,-.013
21296,.037,-.015,-.025
21310,.038,-.006,-.036
21333,.016,-.002,-.034
21345,.010,.006,-.019
21370,.041,.016,-.011
21390,.069,.020,-.022
21404,.026,.017,-.029
21421,-.031,-.001,-.024
21440,.007,-.001,-.031
21465,.067,.017,-.030
21490,.027,.013,.003
21500,-.044,-.009,.019
21528,-.056,-.005,.014
21548,-.000,.018,.026
21559,.010,.024,.025
21583,-.053,-.001,-.008
21598,-.100,-.017,-.034
21623,-.092,-.011,-.042
21646,-.040,.005,-.040
21655,-.010,.017,-.023
21676,-.017,.006,.010
21695,-.055,-.005,.047
21713,-.083,-.029,.075
21733,-.056,-.037,.089
21752,-.020,-.029,.100
21775,-.061,-.035,.108
21793,-.114,-.054,.088
21821,-.111,-.054,.050
21848,-.058,-.039,.020
21854,-.017,-.026,-.008
21872,-.007,-.027,-.049
21890,-.015,-.035,-.077
21911,.002,-.038,-.079
21929,.030,-.026,-.062
21948,.039,-.016,-.029
21971,.048,-.006,.017
21987,.061,-.007,.041
22010,.050,-.022,.033
22025,.015,-.035,.004
22048,-.025,-.046,-.019
22067,-.017,-.037,-.040
22084,.043,-.009,-.058
22106,.077,.023,-.057
22135,.084,.039,-.050
22147,.069,.048,-.051
22166,.061,.051,-.049
22185,.069,.064,-.049
22203,.078,.062,-.057
22223,.090,.068,-.073
22247,.096,.068,-.078
22261,.074,.048,-.080
22285,.078,.033,-.085
22306,.088,.023,-.083
22322,.076,.013,-.067
22346,.045,.001,-.049
22358,.037,.004,-.036
22379,.051,.009,-.006
22395,.054,.020,.028
22421,.001,.012,.043
22439,-.062,.005,.039
22454,-.095,.012,.019
22480,-.100,.027,-.009
22495,-.087,.043,-.031
22520,-.043,.059,-.041
22539,-.001,.087,-.045
22559,.006,.093,-.033
22581,.012,.086,-.022
22594,.017,.082,-.023
22620,.013,.077,-.014
22634,-.016,.064,-.009
22652,-.039,.039,-.018
22675,-.039,.021,-.023
22690,-.027,.009,-.023
22709,-.028,.002,-.025
22728,-.058,-.015,-.028
22748,-.055,-.023,-.027
22765,-.015,-.021,-.022
22785,.005,-.021,.000
22812,-.005,-.024,.022
22831,-.022,-.031,.032
22844,-.027,-.033,.038
22865,-.004,-.033,.033
22884,-.016,-.033,.017
22904,-.066,-.039,.004
22924,-.082,-.039,-.013
22941,-.044,-.020,-.031
22962,-.003,.004,-.041
22982,.008,.020,-.046
23004,.007,.020,-.055
23022,.038,.026,-.068
23042,.051,.034,-.073
23064,.029,.031,-.063
23084,.004,.021,-.057
23101,-.000,.013,-.052
23132,-.010,.005,-.039
23141,-.028,-.006,-.022
23158,-.042,-.015,-.012
23181,-.036,-.015,.003
23196,-.027,-.006,.020
23217,-.044,.004,.030
23237,-.084,.011,.044
23255,-.335,.104,.056
23282,-1.349,.265,.069
23295,-3.302,.239,.110
23320,-5.696,.005,.063
23345,-8.122,-.127,-.115
23352,-10.937,-.166,-.265
23374,-14.792,-.325,-.113
23391,-17.982,-.660,.135
23417,-18.730,-.766,.347
23438,-16.702,-.746,.520
23449,-10.558,-.638,.394
23469,-3.090,-.474,-.027
23488,4.010,-.183,-.464
23513,8.892,.100,-.609
23535,12.122,.511,-.644
23549,16.284,.202,-.518
23575,19.441,-.335,-.503
23593,22.433,-.489,-.873
23607,20.882,1.519,-1.313
23626,11.880,1.416,-1.510
23645,1.338,.064,-1.251
23665,-5.631,-.388,-.171
23682,-7.697,-.561,.714
23706,-7.126,.010,.576
23722,-6.919,.409,-.135
23742,-9.761,.406,-.338
23761,-13.789,-.268,.031
23782,-16.677,-1.194,.604
23803,-17.635,-1.412,.967
23821,-15.983,-1.059,.754
23843,-11.467,-.718,.053
23861,-5.229,-.487,-.363
23880,.495,-.315,-.397
23897,3.685,-.202,-.301
23921,4.540,.013,-.348
23941,5.554,.391,-.160
23957,7.851,.816,.065
23976,12.154,.900,-.038
23997,15.199,.093,-.634
24017,16.975,-.367,-1.135
24038,16.954,.191,-1.206
24097,14.696,.932,-.965
24101,9.961,.538,-.574
24102,4.783,.120,-.165
24115,.789,.148,-.049
24216,-1.263,-.066,-.283
24234,-1.035,-.077,-.432
24236,.866,.188,-.141
24237,-.361,.001,-.041
24279,-.683,-.088,-.016
24280,-.125,-.026,-.016
24286,.410,.066,.019
24353,.318,.075,.103
24354,-.227,-.040,.149
24365,-.077,-.002,.118
24384,.024,.035,.094
24405,-.049,.034,.066
24423,-.105,.031,.043
24450,-.045,.055,.047
24466,.041,.078,.055
24482,.040,.078,.045
24502,.008,.073,.038
24521,-.001,.072,.041
24548,.024,.051,.037
24562,.079,.046,.036
24586,.046,.035,.045
24602,-.028,.016,.031
24619,-.047,.017,.011
24638,-.069,.020,.020
24665,-.110,.016,.033
24683,-.086,-.001,.033
24706,.028,-.007,.036
24718,.139,-.004,.043
24738,.137,-.005,.045
24756,.011,-.028,.043
24781,-.055,-.042,.049
24801,-.003,-.024,.056
24814,.098,-.022,.070
24841,.084,-.018,.077
24853,-.022,-.038,.077
24874,-.064,-.054,.072
24900,-.033,-.044,.060
24917,.027,-.028,.054
24933,.051,-.012,.052
24952,.018,.001,.053
24969,.010,.006,.058
24990,.021,.020,.053
25008,.015,.024,.045
25028,-.040,.024,.042
25049,-.097,.012,.048
25070,-.082,.016,.050
25099,-.014,.027,.042
25104,-.016,.031,.043
25128,-.071,.016,.045
25145,-.095,.005,.038
25170,-.066,.015,.042
25186,-.034,.026,.048
25205,-.042,.031,.050
25225,-.001,.027,.049
25243,.037,.029,.033
25263,-.009,.013,.016
25281,-.028,-.010,.008
25306,-.038,-.023,.003
25323,-.039,-.044,.004
25347,-.023,-.057,.004
25360,-.031,-.057,-.002
25380,-.009,-.067,.014
25404,.018,-.065,.036
25419,.018,-.066,.043
25445,.005,-.071,.052
25458,-.027,-.078,.063
25477,-.060,-.084,.056
25496,-.065,-.083,.033
25516,-.036,-.065,.005
25534,-.001,-.038,-.002
25561,.029,-.013,.013
25576,.063,.005,.022
25597,.080,.021,.030
25616,.061,.029,.038
25635,.022,.022,.034
25660,.026,.024,.025
25673,.029,.032,.015
25697,-.000,.029,.002
25718,-.020,.024,-.017
25734,.016,.035,-.029
25750,.061,.048,-.039
25769,.027,.043,-.034
25794,-.025,.026,-.030
25809,-.032,.032,-.040
25835,-.021,.034,-.035
25847,-.028,.034,-.040
25873,-.033,.032,-.061
25894,-.039,.031,-.068
25907,-.036,.032,-.073
25933,-.016,.040,-.080
25953,.004,.048,-.062
25975,.012,.045,-.030
25985,.005,.042,-.020
26003,-.020,.018,-.022
26023,-.038,-.010,-.039
26043,-.043,-.024,-.068
26065,-.054,-.040,-.080
26092,-.028,-.048,-.088
26115,.041,-.038,-.095
26119,.072,-.024,-.086
26142,.052,-.024,-.069
26160,.041,-.028,-.050
26178,.071,-.017,-.022
26198,.069,-.009,.008
26217,.024,-.012,.022
26237,.016,-.022,.024
26254,.050,-.017,.026
26277,.051,-.012,.034
26294,-.007,-.028,.038
26320,-.069,-.039,.037
26335,-.056,-.044,.037
26360,-.011,-.028,.030
26373,.005,-.013,.021
26400,-.007,-.005,.021
26419,-.001,.007,.025
26433,.037,.024,.028
26453,.071,.029,.033
26474,.063,.028,.036
26491,.034,.023,.031
26513,.018,.021,.020
26529,.015,.022,.015
26553,.011,.023,.016
26574,.022,.031,.016
26586,.021,.039,.011
26614,.001,.040,.008
26627,.006,.042,-.003
26654,.012,.050,-.019
26675,-.020,.043,-.025
26687,-.010,.032,-.031
26705,.074,.035,-.044
26723,.095,.050,-.050
26743,-.037,.045,-.049
26766,-.164,.024,-.042
26783,-.098,.034,-.055
26807,.004,.070,-.056
26824,-.067,.073,-.025
26843,-.298,.089,-.006
26865,-.816,.148,-.007
26883,-1.894,.241,-.005
26905,-3.547,.346,.021
26919,-5.750,.353,-.034
26947,-8.509,.248,-.123
26959,-12.391,.112,-.139
26982,-17.258,-.253,-.067
27005,-20.460,-.717,.110
27015,-20.629,-1.068,.549
27036,-16.384,-.639,.857
27058,-8.144,-.516,.077
27080,1.490,-.296,-.713
27096,7.968,-.033,-.723
27113,11.179,.400,-.899
27133,13.852,.700,-.707
27156,17.929,-.408,-.699
27172,22.487,-.979,-1.044
27193,24.700,.323,-1.772
27211,18.015,1.638,-1.754
27232,5.521,.307,-1.305
27253,-4.229,-.340,-.501
27273,-7.342,-1.161,.634
27292,-5.660,-.689,.809
27310,-3.267,.419,-.051
27330,-5.009,.831,-.337
27348,-10.442,.364,.082
27374,-15.927,-.974,.504
27389,-19.428,-1.789,.809
27410,-19.682,-1.313,.750
27431,-17.148,-.866,.462
27451,-11.300,-.616,.047
27471,-3.847,-.381,-.165
27493,2.036,-.325,-.364
27505,5.189,-.291,-.637
27525,6.019,.056,-.585
27544,6.845,.393,-.029
27571,9.592,.765,.240
27588,14.675,.154,-.265
27604,17.982,-.501,-.951
27622,20.197,-.312,-1.258
27643,20.584,.659,-1.391
27669,16.154,1.163,-.975
27683,7.090,.940,-.311
27705,-2.372,.463,-.420
27719,-6.018,-.898,-.215
27739,-2.568,-.512,.281
27759,2.611,.462,-.242
27778,3.417,.821,-.580
27797,.501,.547,-.157
27822,-1.917,-.131,.351
27842,-1.635,-.276,.391
27861,.040,.029,-.013
27873,.850,.276,-.188
27902,.322,.182,-.042
27914,-.416,-.042,.020
27939,-.450,-.089,-.035
27959,-.023,.012,-.090
27973,.172,.061,-.083
28002,-.014,.020,-.046
28012,-.241,-.029,-.023
28030,-.240,-.031,-.011
28079,-.075,-.004,-.011
28080,-.000,.028,-.012
28093,-.072,.026,-.008
28109,-.161,.024,-.016
28127,-.160,.024,-.031
28145,-.092,.029,-.051
28169,-.078,.033,-.060
28186,-.121,.018,-.061
28207,-.124,.016,-.057
28224,-.093,.024,-.055
28247,-.053,.021,-.052
28264,-.066,.026,-.046
28283,-.120,.000,-.036
28303,-.150,-.018,-.033
28322,-.164,-.021,-.025
28344,-.150,-.031,-.018
28362,-.122,-.028,-.018
28381,-.148,-.024,-.016
28407,-.207,-.051,-.016
28425,-.191,-.055,-.023
28443,-.137,-.037,-.035
28458,-.087,-.034,-.038
28478,-.054,-.034,-.033
28503,-.039,-.035,-.041
28524,-.027,-.035,-.044
28538,-.036,-.031,-.033
28560,-.065,-.037,-.023
28579,-.070,-.042,-.034
28601,-.061,-.032,-.045
28621,-.061,-.029,-.044
28634,-.029,-.044,-.044
28660,.002,-.034,-.050
28675,-.029,-.038,-.040
28698,-.072,-.044,-.016
28717,-.072,-.026,-.007
28731,-.031,-.015,-.008
28758,.022,.006,.005
28774,.017,.012,.014
28790,-.026,.007,.010
28810,-.056,.010,.014
28830,-.045,.007,.033
28855,-.017,.005,.049
28873,-.022,-.013,.060
28895,-.072,-.038,.059
28908,-.119,-.050,.049
28933,-.097,-.046,.048
28954,-.034,-.031,.054
28974,.006,-.016,.063
28993,-.006,-.005,.058
29005,-.048,-.004,.037
29025,-.054,-.001,.008
29051,-.005,.017,-.011
29066,.041,.035,-.009
29080,.026,.044,.002
29102,-.010,.026,.009
29123,-.018,.022,.013
29141,-.009,.032,.022
29162,.029,.028,.033
29178,.028,.034,.030
29197,-.000,.021,.024
29216,-.012,.015,.020
29237,-.009,.011,.019
29260,.008,.009,.013
29280,.012,.011,.009
29297,-.017,.004,.005
29318,-.018,.002,.004
29336,.001,.009,.002
29357,.008,.009,.000
29376,.011,.017,.006
29394,.017,.017,.005
29417,.024,.015,-.001
29435,.012,.012,.000
29455,-.003,.001,-.001
29478,.010,.007,-.011
29491,.040,.010,-.012
29518,.043,.017,-.005
29536,.015,.006,.003
29551,-.009,.002,.002
29569,-.006,.004,-.003
29590,.017,.009,-.005
29615,.011,.007,.002
29634,-.000,.000,.004
29649,.028,.016,-.001
29673,.050,.016,-.005
29692,.034,.012,.002
29706,.007,-.001,-.002
29804,.012,-.007,-.009
29813,.002,-.006,-.014
29845,.027,.006,-.023
29847,.048,.015,-.028
29862,.045,.017,-.029
29885,.017,.012,-.028
29903,-.004,.001,-.018
29922,-.003,.006,-.009
29944,.008,.004,-.001
29975,-.001,-.002,.011
29979,-.028,-.005,.017
29999,-.050,-.011,.015
30018,-.053,-.011,.005
30043,-.049,-.011,-.002
30070,-.053,-.007,-.008
30077,-.056,-.001,-.012
30096,-.037,.007,-.012
30118,-.011,.012,-.008
30135,-.005,.010,-.003
30159,-.028,.002,-.001
30174,-.038,-.006,-.003
30193,-.027,-.007,-.009
30212,-.017,-.004,-.007
30233,-.026,.000,-.001
30251,-.033,-.001,.005
30271,-.015,.007,-.001
30292,.018,.006,-.007
30312,.023,.002,-.011
30329,.002,-.004,-.011
30350,-.014,-.016,-.012
30371,-.009,-.009,-.008
30388,-.014,.001,-.008
30408,-.161,.040,-.002
30430,-.883,.177,.000
30447,-2.820,.345,-.036
30468,-5.728,.150,-.108
30486,-8.551,-.386,-.272
30505,-11.159,-.726,-.271
30531,-13.851,-.618,.024
30551,-16.591,-.302,.298
30568,-18.043,-.750,.317
30586,-17.955,-1.167,.245
30603,-14.472,-.834,.225
30622,-7.184,-.584,-.020
30648,.646,-.626,-.440
30661,6.146,-.374,-.609
30688,8.398,.491,-.563
30701,9.026,1.007,-.207
30721,10.620,1.277,.131
30744,16.067,.740,-.286
30772,19.974,-.734,-1.221
30779,22.779,-.216,-1.868
30806,21.313,1.818,-1.684
30818,11.869,1.262,-1.157
30838,-.413,.391,-.705
30856,-8.248,-.574,.256
30876,-9.330,-2.073,.972
30902,-7.020,-.589,.647
30923,-5.950,.365,.125
30943,-9.155,.144,.421
30962,-14.183,-.689,.654
30974,-17.736,-1.682,.642
30994,-18.624,-2.173,.733
31014,-16.461,-1.782,.596
31037,-10.651,-.817,.107
31058,-2.442,-.545,-.441
31071,4.543,-.530,-.477
31090,8.107,-.033,-.568
31111,8.937,.411,-.607
31129,8.326,.575,-.290
31149,7.994,.858,.000
31174,10.580,.529,-.062
31189,12.851,-.996,-.464
31207,14.238,-.009,-.943
31240,14.502,1.241,-1.110
31255,11.769,1.313,-.937
31292,6.379,1.009,-.728
31293,1.004,.400,-.431
31394,-2.077,-.260,-.177
31407,-2.211,-.165,-.094
31413,-.149,.227,-.256
31415,1.766,.591,-.409
31418,1.751,.639,-.316
31420,.347,.360,-.078
31442,-.769,.031,.110
31445,-.711,-.061,.159
31508,-.034,.032,.033
31509,-.131,-.018,-.005
31524,-.577,-.128,.094
31542,-.645,-.145,.070
31558,-.407,-.088,-.007
31578,-.148,-.009,-.008
31597,-.084,.051,.058
31616,-.166,.031,.092
31639,-.220,-.004,.045
31656,-.188,-.015,-.008
31680,-.139,.011,-.017
31696,-.093,.029,-.019
31719,-.010,.046,-.031
31747,.067,.053,-.020
31751,.067,.039,.003
31778,.002,.010,.017
31792,-.056,-.013,.026
31812,-.023,-.022,.047
31837,.046,-.026,.076
31851,.061,-.042,.105
31870,.019,-.056,.116
31890,-.011,-.050,.099
31914,.010,-.022,.076
31928,.060,.010,.080
31946,.094,.037,.091
31973,.133,.068,.070
31986,.153,.098,.041
32006,.144,.125,.026
32025,.143,.120,.017
32048,.166,.108,.002
32077,.138,.078,-.014
32082,.065,.044,-.008
32107,.026,.012,.020
32123,.068,-.005,.041
32143,.107,.006,.054
32162,.045,.017,.069
32180,-.020,.007,.071
32206,-.022,.020,.053
32221,.032,.051,.037
32246,.084,.076,.031
32260,.078,.087,.011
32284,.028,.061,-.007
32304,.019,.045,-.019
32317,.066,.046,-.038
32344,.090,.045,-.056
32361,.068,.027,-.061
32376,.065,.007,-.055
32396,.098,.005,-.039
32414,.111,-.009,-.019
32434,.072,-.037,.003
32455,.024,-.066,.010
32475,-.009,-.081,.015
32496,-.042,-.073,.026
32515,-.028,-.065,.032
32536,.050,-.034,.032
32557,.083,-.015,.027
32574,.015,-.020,.028
32594,-.069,-.037,.036
32610,-.071,-.032,.032
32634,.004,-.013,.019
32653,.006,.007,.019
32671,-.083,-.009,.019
32693,-.099,-.017,.004
32711,-.012,.006,-.005
32729,.026,.027,.003
32747,-.049,.007,.011
32775,-.128,-.022,.005
32786,-.114,-.023,.003
32812,-.031,-.001,.014
32826,.006,.009,.025
32847,-.042,-.011,.032
32865,-.066,-.032,.045
32884,-.037,-.026,.070
32903,-.031,-.017,.091
32929,-.075,-.026,.103
32948,-.104,-.026,.118
32967,-.078,-.010,.138
32987,-.045,.017,.162
33000,-.067,.031,.186
33021,-.111,.027,.201
33049,-.116,.020,.187
33065,-.099,.026,.157
33087,-.155,.016,.152
33099,-.243,-.009,.171
33118,-.255,-.029,.177
33140,-.204,-.029,.176
33156,-.196,-.028,.185
33177,-.254,-.062,.206
33202,-.317,-.123,.243
33215,-.373,-.150,.312
33234,-.407,-.181,.378
33261,-.347,-.183,.408
33273,-.214,-.153,.417
33293,-.188,-.128,.439
33318,-.307,-.144,.462
33334,-.374,-.156,.443
33360,-.307,-.133,.406
33373,-.233,-.105,.389
33390,-.199,-.095,.369
33410,-.193,-.082,.319
33440,-.204,-.062,.272
33449,-.194,-.049,.246
33469,-.127,-.029,.226
33488,-.037,.004,.197
33508,-.017,.021,.173
33528,-.087,.016,.147
33548,-.135,.005,.114
33568,-.099,.007,.087
33585,-.071,.021,.087
33607,-.109,.012,.102
33626,-.157,.005,.109
33642,-.133,.011,.111
33663,-.071,.029,.129
33682,-.016,.057,.137
33704,.017,.073,.132
33722,-.000,.076,.133
33742,-.033,.050,.131
33759,-.010,.043,.119
33785,.032,.034,.118
33800,.011,.022,.136
33821,-.049,-.017,.163
33844,-.106,-.043,.234
33858,-.541,.100,.374
33876,-2.176,.283,.549
33896,-5.140,.112,.656
33916,-8.235,-.590,.658
33937,-10.258,-1.405,.714
33956,-10.933,-1.629,.842
33975,-12.079,-1.146,1.121
33995,-13.604,-.863,1.063
34017,-13.808,-1.206,.441
34036,-12.872,-1.492,.070
34062,-10.149,-1.035,.661
34081,-4.054,-.230,.661
34092,4.173,-.013,-.225
34111,9.959,.487,-.492
34131,12.662,1.321,-.547
34148,13.752,1.541,-.375
34170,15.171,.518,-.292
34202,16.580,-.717,-.970
34218,16.631,.478,-2.029
34255,14.463,.876,-2.034
34257,9.103,.518,-1.378
34363,2.073,.409,-.805
34372,-4.314,-.335,-.765
34374,-2.445,.619,-.257
34377,-4.849,.723,-.029
34401,-9.034,.246,.152
34404,-13.286,-.534,.411
34468,-16.070,-.981,.614
34483,-12.101,-.864,.524
34504,-7.350,-.604,.186
34520,-2.133,-.492,-.248
34542,2.288,-.356,-.300
34561,4.851,-.062,-.134
34580,5.829,.290,-.127
34601,7.113,.668,-.033
34619,10.184,1.057,.063
34640,13.829,.513,-.152
34658,16.377,-.475,-.817
34677,17.578,.005,-1.460
34697,16.778,1.063,-1.423
34717,12.774,.894,-.973
34734,5.819,.792,-.530
34754,-1.230,.274,-.584
34775,-4.404,-.529,-.714
34792,-2.426,-.408,-.403
34818,1.686,.163,-.328
34833,2.919,.423,-.540
34858,.877,.236,-.345
34876,-1.288,-.200,.038
34891,-1.497,-.320,.234
34910,-.466,-.181,.143
34931,.302,-.022,.031
34950,.258,-.005,.089
34975,-.215,-.082,.162
34987,-.455,-.122,.127
35014,-.297,-.076,.082
35033,-.131,-.029,.093
35047,-.219,-.024,.129
35074,-.461,-.054,.162
35095,-.668,-.087,.192
35107,-.661,-.108,.214
35126,-.444,-.078,.290
35144,-.290,-.070,.412
35164,-.405,-.115,.512
35183,-.657,-.177,.582
35204,-.758,-.235,.606
35222,-.573,-.255,.543
35244,-.270,-.228,.451
35268,-.154,-.172,.406
35281,-.287,-.149,.362
35309,-.420,-.154,.261
35323,-.358,-.123,.155
35344,-.171,-.048,.089
35358,-.049,.023,.033
35380,-.021,.054,-.025
35408,-.000,.071,-.058
35416,.012,.081,-.069
35437,-.029,.073,-.077
35456,-.058,.054,-.071
35481,-.031,.043,-.057
35509,-.004,.034,-.056
35514,.017,.020,-.049
35534,.041,.004,-.022
35553,.024,-.004,-.014
35572,.002,-.023,-.019
35594,-.001,-.021,-.020
35615,.027,-.012,-.024
35636,.067,.007,-.041
35654,.072,.026,-.052
35674,.026,.024,-.042
35693,.016,.020,-.036
35713,.034,.032,-.027
35732,.062,.034,-.005
35752,.040,.029,.003
35773,-.000,.027,-.006
35790,-.009,.032,.000
35808,-.012,.045,.008
35830,-.049,.037,.002
35848,-.062,.027,.003
35872,-.006,.035,.010
35887,.050,.056,.013
35913,.085,.065,.009
35926,.035,.079,.015
35943,-.073,.066,.027
35964,-.121,.050,.019
35986,-.062,.062,.009
36015,-.004,.077,.026
36023,-.015,.087,.048
36043,-.069,.071,.028
36067,-.097,.055,-.006
36081,-.058,.051,-.033
36113,.012,.070,-.047
36116,.074,.082,-.051
36140,.080,.083,-.058
36161,.044,.067,-.064
36176,.037,.064,-.061
36198,.072,.066,-.056
36217,.089,.067,-.052
36236,.079,.054,-.046
36261,.073,.039,-.036
36276,.082,.023,-.023
36310,.083,.012,-.006
36313,.069,.001,.008
36339,.055,-.011,.015
36354,.038,-.026,.021
36373,.007,-.033,.036
36397,-.011,-.038,.048
36417,.023,-.028,.045
36431,.067,-.009,.038
36450,.071,.000,.038
36471,.045,-.004,.024
36490,.022,-.011,.003
36515,.011,-.013,.004
36534,.045,-.017,.008
36548,.096,-.012,.005
36574,.091,-.007,.010
36588,.059,-.022,.011
36608,.067,-.016,-.001
36628,.112,-.006,-.003
36645,.144,.012,.004
36666,.090,.015,.008
36685,.006,-.010,-.002
36706,.017,-.020,-.013
36726,.060,.001,.004
36742,.046,.007,.022
36765,.018,.006,.019
36784,.051,.011,.014
36807,.094,.028,.025
36822,.080,.023,.019
36841,.024,.009,-.005
36861,.006,.004,-.007
36880,.049,.011,.008
36902,.102,.024,.014
36921,.112,.028,.013
36939,.051,.020,.015
36958,.004,.012,.013
36979,.005,.017,.009
37009,.016,.026,.019
37015,.010,.028,.024
37041,.022,.023,.014
37055,.060,.024,.005
37075,.046,.024,.002
37102,-.003,.007,-.003
37116,.008,-.010,-.018
37136,.051,-.004,-.014
37153,.045,-.001,.009
37176,.032,-.016,.008
37191,.073,-.020,-.003
37212,.228,-.024,-.007
37231,.480,.027,-.016
37249,.586,.077,-.024
37276,.431,.083,-.033
37290,.176,.077,-.038
37308,-.084,.081,-.014
37333,-.389,.095,.044
37347,-1.063,.210,.080
37374,-2.710,.325,.097
37388,-5.328,.342,.086
37410,-8.348,.130,.009
37433,-11.410,-.204,.069
37443,-14.676,-.491,.291
37464,-18.048,-.445,.577
37484,-19.272,-.740,.742
37511,-18.139,-.976,1.057
37528,-13.952,-.776,1.196
37542,-5.568,-.468,.357
37566,2.542,-.585,-.234
37583,6.970,.073,-.491
37608,8.113,.913,-.642
37624,9.256,1.052,-.369
37637,12.106,1.185,-.022
37661,17.146,.403,-.430
37679,20.090,-.812,-1.159
37712,21.125,.442,-1.921
37726,17.436,1.510,-1.801
37767,9.567,.274,-1.119
37867,-4.450,-.155,-.521
37881,-5.076,-.374,-.501
37887,-2.062,.006,-.298
37888,-.500,.498,-.554
37892,-8.079,.282,-.319
37893,-13.454,-.954,-.139
37923,-17.025,-1.673,.050
37974,-18.600,-1.330,.467
37982,-17.723,-.963,.667
38000,-10.646,-.560,-.310
38014,-4.722,-.666,-.595
38029,1.506,-.621,-.502
38048,5.562,-.359,-.268
38071,7.059,.253,-.427
38096,7.322,.643,-.386
38118,7.893,.801,-.140
38126,9.556,.981,-.084
38147,13.005,.508,-.275
38168,15.491,-.599,-.631
38186,17.550,-.089,-1.258
38215,17.774,1.349,-1.463
38223,13.482,1.554,-1.201
38243,5.983,1.032,-.779
38263,-1.087,.342,-.540
38282,-3.846,-.342,-.521
38307,-1.588,-.020,-.420
38321,2.370,.518,-.625
38347,3.176,.749,-.892
38365,.974,.519,-.651
38382,-1.030,.066,-.277
38400,-.954,-.033,-.108
38419,.285,.114,-.205
38442,.836,.215,-.294
38457,.263,.101,-.166
38477,-.356,-.082,.032
38497,-.259,-.108,.108
38518,.093,-.035,.078
38543,.110,-.033,.078
38557,-.040,-.078,.115
38582,-.071,-.083,.122
38601,-.021,-.060,.096
38614,.038,-.035,.061
38640,.026,-.023,.042
38653,.018,-.026,.020
38672,.045,.000,-.016
38694,.030,.005,-.029
38713,.034,.005,-.024
38731,.021,.021,-.014
38752,-.011,.005,-.002
38769,.008,.005,.014
38787,-.001,-.005,.031
38812,-.049,-.017,.050
38826,-.048,-.026,.060
38846,-.037,-.029,.069
38864,-.081,-.034,.080
38886,-.109,-.039,.092
38906,-.095,-.033,.107
38923,-.020,-.023,.102
38946,.039,-.011,.069
38962,-.022,-.017,.059
38984,-.099,-.034,.061
39004,-.089,-.020,.053
39024,-.073,-.012,.043
39042,-.102,-.031,.052
39067,-.141,-.039,.054
39092,-.138,-.035,.049
39106,-.111,-.026,.048
39121,-.113,-.021,.049
39141,-.142,-.027,.058
39160,-.157,-.029,.056
39179,-.153,-.012,.042
39205,-.120,-.011,.042
39218,-.091,-.012,.053
