time,x,y,z
62492,-.080,.209,-.024
62513,-.187,.412,-.008
62532,-.146,.578,-.001
62553,-.160,.696,-.136
62572,-.354,.802,-.265
62592,-.160,.286,-.379
62613,-2.117,1.032,-.467
62633,-.806,-.232,-.015
62652,.116,.134,-.752
62671,.478,.230,-.293
62689,.450,.150,-.236
62712,.175,-.139,.001
62731,.264,-.211,.087
62752,.061,-.288,.191
62772,-.239,-.350,.320
62792,-.261,-.487,.348
62811,-.166,-.411,.258
62830,-.051,-.267,.021
62851,.207,-.020,.049
62871,.076,.041,.026
62890,-.040,.047,-.017
62911,.003,.086,-.030
62931,-.077,.253,-.039
62951,-.303,.457,-.057
62971,-.338,.598,-.293
62990,-.209,.594,-.448
63025,-.297,.454,-.242
63028,-.565,.291,-.403
63051,-1.950,.273,.036
63069,-.877,-.603,-.215
63090,-.209,-.171,-.298
63109,.643,.215,-.048
63130,.870,-.007,-.145
63148,.367,-.328,.077
63166,.347,-.390,.225
63189,.131,-.416,.301
63211,-.333,-.477,.274
63229,-.441,-.521,.341
63249,-.363,-.354,.176
63268,-.023,-.134,.102
63288,.192,-.002,.114
63309,.081,.022,.054
63328,-.055,-.020,.021
63347,-.008,-.058,.028
63367,-.005,-.085,.032
63389,-.060,-.114,.044
63407,-.058,-.140,.065
63428,.018,-.136,.087
63448,.062,-.129,.084
63466,.047,-.096,.069
63487,.038,-.074,.059
63508,.055,-.051,.051
63527,.060,-.040,.053
63546,.082,-.063,.044
63567,.091,-.056,.051
63588,.025,-.055,.050
63606,-.034,-.062,.043
63627,-.050,-.041,.038
63646,-.016,-.048,.034
63667,.001,-.052,.031
63686,-.027,-.026,.048
63706,-.041,-.029,.047
63726,-.034,-.024,.038
63746,.008,-.029,.023
63766,.039,-.037,.003
63786,.034,-.034,-.006
63806,.029,-.025,-.026
63826,.042,-.018,-.044
63847,.031,-.008,-.055
63865,.029,-.011,-.061
63886,.032,-.011,-.054
63905,.031,-.018,-.040
63925,.043,-.024,-.028
63946,.040,-.023,-.011
63965,.058,-.017,-.004
63985,.036,-.020,-.008
64006,.051,-.024,-.011
64024,.034,-.023,.000
64045,.020,-.029,.011
64064,.020,-.031,.012
64085,.011,-.026,.010
64105,.022,-.031,.005
64124,.001,-.023,.009
64144,-.014,-.012,.011
64164,.008,-.018,.011
64183,-.010,-.008,.012
64203,-.014,-.003,.007
64223,.003,.000,-.005
64243,-.006,.014,-.010
64265,-.005,.015,-.007
64281,-.007,.013,-.001
64303,-.006,.005,.000
64321,-.001,-.006,-.002
64344,-.001,-.013,.001
64365,.005,-.031,.006
64382,.011,-.037,.015
64405,.000,-.036,.018
64422,.000,-.031,.016
64443,-.006,-.019,.012
64465,-.016,-.013,.007
64485,-.006,-.003,.007
64511,.009,.005,.007
64528,.014,.019,.012
64545,.010,.010,.010
64567,.014,-.002,.011
64584,.009,-.012,.011
64603,-.008,-.023,.012
64624,-.017,-.034,.007
64647,-.002,-.030,-.004
64669,.008,-.018,-.016
64684,-.005,-.006,-.023
64708,-.002,.004,-.026
64727,.017,.009,-.028
64742,.027,.007,-.022
64761,.026,.005,-.012
64781,.015,.010,-.004
64801,.020,.010,-.001
64826,.040,.015,-.008
64847,.045,.016,-.013
64866,.053,.007,-.016
64882,.045,.000,-.008
64901,.038,-.007,.001
64930,.027,-.018,.005
64947,.020,-.024,.007
64965,.014,-.022,.006
64993,.006,-.020,.007
64998,.004,-.015,.009
65023,.003,-.007,.010
65046,.006,.003,.011
65065,.011,.005,.004
65086,.000,.002,.001
65099,-.005,-.008,.003
65129,-.011,-.014,.014
65140,-.016,-.024,.022
65159,-.022,-.025,.029
65187,-.019,-.023,.031
65196,-.005,-.022,.032
65221,-.002,-.009,.027
65246,-.008,-.001,.027
65264,-.005,.010,.026
65284,-.001,.004,.022
65305,-.012,.003,.022
65319,-.007,.011,.017
65340,-.014,.018,.012
65360,-.017,.022,.006
65379,-.003,.018,.004
65399,-.003,.016,.005
65423,-.007,.018,.006
65439,-.014,.015,.004
65459,-.008,.010,.005
65481,-.007,.000,.004
65501,-.002,-.011,.005
65523,.003,-.015,.007
65540,-.006,-.015,.015
65557,-.011,-.006,.022
65583,-.008,-.003,.025
65599,-.002,.004,.026
65621,-.002,.011,.020
65645,-.018,.021,.018
65665,-.021,.027,.010
65679,-.016,.031,.006
65700,-.016,.033,.004
65723,-.024,.025,.004
65743,-.016,.020,.006
65761,-.023,.022,.009
65777,-.027,.022,.009
65797,-.021,.021,.004
65826,-.016,.024,-.004
65845,-.023,.022,-.010
65862,-.021,.015,-.015
65875,-.022,.003,-.010
65896,-.013,-.002,-.006
65913,-.007,-.003,-.005
65938,-.002,-.009,-.010
65956,-.002,-.008,-.016
65980,-.006,-.008,-.016
65996,.000,-.012,-.013
66014,-.002,-.007,-.008
66036,-.005,-.009,.001
66055,.000,-.013,.009
66075,-.005,-.014,.009
66093,-.011,-.012,.010
66115,-.013,-.012,.006
66134,-.002,-.009,.003
66152,.004,-.001,.004
66174,-.005,.008,.004
66196,-.014,.013,.004
66215,.001,.016,-.006
66235,.017,.011,-.010
66254,.011,.008,-.007
66274,-.007,.003,-.005
66295,-.010,-.003,-.004
66314,-.007,-.004,-.013
66335,.006,-.003,-.021
66352,.004,-.001,-.026
66373,-.002,.003,-.033
66394,-.007,.004,-.033
66414,.006,.009,-.029
66434,.006,.008,-.023
66454,.015,.007,-.018
66473,.012,.002,-.015
66493,.010,.005,-.010
66513,.011,.007,-.010
66530,.018,.005,-.011
66551,.017,.000,-.008
66571,.015,.003,-.007
66591,.005,.007,-.005
66613,.004,.009,-.002
66632,-.006,.010,-.004
66653,-.001,.015,-.006
66673,-.007,.013,-.006
66693,-.006,.011,-.005
66713,-.007,.013,-.007
66733,-.011,.011,-.011
66754,-.012,.005,-.013
66773,-.018,.009,-.007
66793,-.017,.011,-.008
66812,-.008,.013,-.011
66833,.000,.018,-.017
66851,-.007,.015,-.017
66871,-.007,.013,-.015
66891,-.007,.010,-.012
66911,-.011,.010,-.008
66931,-.012,.008,-.007
66962,-.002,.008,-.013
66971,-.001,.008,-.017
66991,-.012,.010,-.018
67011,-.011,.011,-.018
67031,-.001,.009,-.017
67051,.001,.005,-.016
67071,.009,.003,-.013
67091,.006,.000,-.011
67110,.000,-.004,-.008
67130,-.002,-.008,-.004
67149,.000,-.013,-.001
67280,-.006,-.019,.001
67293,-.013,-.018,.004
67301,-.018,-.017,.004
67302,-.023,-.012,.001
67305,-.024,.000,-.002
67335,-.023,.024,-.006
67438,-.029,.031,-.007
67461,-.029,.035,-.005
67473,-.021,.030,-.006
67474,-.025,.033,-.007
67507,.005,.002,-.028
67508,-.012,-.011,-.022
67542,-.014,-.012,-.017
67552,-.005,-.013,-.010
67706,.001,-.009,-.006
67729,.000,-.008,-.006
67735,-.001,-.006,-.004
67750,.009,-.003,.001
67756,.001,-.002,.009
67758,-.001,-.003,.014
67759,-.005,-.007,.015
67783,-.017,-.003,.021
67785,-.021,.000,.017
67890,-.012,.007,.011
67900,-.012,.013,.006
67903,-.012,.010,.007
67905,-.014,.013,.010
67906,-.003,.013,.006
67938,-.010,.009,.005
67957,.005,.007,.000
67966,.006,.004,-.002
67983,.000,.007,.001
68003,-.006,-.001,.007
68025,-.012,.000,.011
68046,-.014,.008,.015
68065,-.006,.007,.009
68085,.012,.011,.004
68105,.026,.009,.000
68125,.018,.003,-.002
68144,.008,-.001,-.002
68166,.006,-.008,.001
68185,.010,-.012,-.001
68205,.010,-.007,-.002
68225,.018,-.004,-.005
68244,.014,-.003,.000
68262,.009,-.001,.004
68281,.016,-.001,.007
68301,.017,.002,.007
68321,.011,.003,.011
68341,.000,.003,.012
68361,.004,.000,.012
68381,.003,.003,.010
68401,.001,.005,.009
68420,-.003,.009,.007
68441,-.003,.013,.007
68460,-.010,.013,.007
68480,-.012,.015,.005
68501,-.012,.019,.003
68524,-.007,.021,.003
68543,-.008,.024,-.001
68561,-.016,.021,-.002
68690,-.002,.014,-.017
68709,-.003,.013,-.021
68713,-.011,.009,-.013
68714,-.007,.002,-.005
68717,-.001,-.002,.005
68718,.008,.002,.006
68753,.010,.000,.009
68754,.009,-.003,.012
68852,.006,-.004,.012
68872,.004,-.002,.015
68881,-.002,.004,.016
68882,.003,.007,.012
68885,-.012,.014,.018
68926,-.017,.014,.017
68929,-.013,.015,.012
69086,-.003,.020,.004
69103,-.003,.016,.001
69113,-.010,.010,-.001
69129,-.013,.004,.000
69133,-.018,.000,.005
69134,-.021,-.004,.009
69137,-.033,-.014,.010
69200,-.018,.003,-.016
69214,-.008,.014,-.019
69215,.015,.024,-.018
69298,.023,.019,.004
69314,.016,.009,.007
69315,.031,.008,.007
69342,.010,.008,.023
69343,.009,.015,.023
69360,.027,.022,.015
69380,.044,.025,.010
69401,.045,.026,.004
69430,.034,.022,-.001
69442,.025,.021,-.002
69463,.020,.018,-.002
69477,.018,.018,-.005
69499,.025,.015,-.011
69519,.018,.019,-.017
69539,.016,.013,-.021
69557,.009,.010,-.019
69577,.006,.007,-.013
69597,.010,.002,-.007
69619,.021,-.002,-.007
69637,.025,-.004,-.007
69659,.012,-.011,-.006
69680,.005,-.020,-.002
69699,.001,-.013,-.008
69721,.003,-.003,-.013
69740,.006,.011,-.021
69759,.006,.021,-.024
69783,.005,.026,-.023
69797,.006,.031,-.017
69815,.005,.036,-.016
69835,.005,.026,-.012
69854,.001,.025,-.010
69874,-.012,.025,-.008
69904,-.003,.020,-.015
69917,.006,.018,-.018
69933,.008,.016,-.022
69952,-.006,.014,-.021
69976,.000,.008,-.019
70000,.003,.003,-.018
70012,.005,-.001,-.022
70032,.000,-.002,-.024
70055,.010,-.004,-.024
70076,.010,-.009,-.016
70095,.003,-.011,-.012
70116,.001,-.004,-.010
70135,-.007,-.003,-.011
70155,-.007,-.003,-.011
70175,-.001,-.004,-.012
70195,.000,-.009,-.012
70215,-.001,-.009,-.006
70234,.015,-.012,.000
70256,.029,-.009,-.005
70276,.023,-.009,.004
70295,.028,-.006,.004
70314,.021,-.006,.005
70335,.015,.004,.003
70354,.014,.009,.004
70374,.025,.013,-.001
70394,.050,.021,-.015
70415,.069,.031,-.018
70435,.128,.040,-.033
70454,.351,.103,.006
70473,.661,.224,.051
70494,.923,.455,.120
70512,.792,.641,.021
70533,.192,.446,-.212
70552,-.157,.097,-.359
70573,-1.931,.514,-.366
70593,-.788,.113,.490
70614,-.332,.037,-.621
70633,.174,.128,-.238
70653,.423,.075,-.440
70673,-.110,-.175,-.199
70692,.273,-.145,-.061
70713,.497,-.173,-.011
70732,.095,-.239,.143
70752,-.324,-.333,.337
70773,-.190,-.392,.335
70793,-.214,-.235,.102
70813,.133,.040,.191
70833,.067,.096,.131
70852,-.123,.124,.065
70872,-.099,.141,.053
70901,-.010,.219,-.008
70914,.009,.345,-.011
70931,.056,.506,-.149
70949,.050,.464,-.366
70971,.230,.233,-.259
70989,.462,.044,.058
71011,-1.654,-.199,.027
71031,.056,-.274,.130
71051,-.344,-.296,-.531
71070,.143,.099,-.002
71089,.450,.070,-.184
71110,.198,-.013,-.123
71131,-.012,-.123,.093
71147,.267,-.131,.078
71171,.048,-.223,.180
71189,-.267,-.318,.255
71210,.037,-.438,.310
71230,-.043,-.196,.165
71251,.204,.114,.060
71271,.472,.202,.032
71291,.223,.164,.026
71310,-.077,.098,-.001
71330,-.096,.058,-.001
71351,-.101,.029,-.024
71374,-.099,-.007,-.041
71391,-.035,-.026,-.041
71410,-.006,-.034,-.044
71430,-.002,-.026,-.039
71449,-.028,-.007,-.033
71469,-.019,-.003,-.019
71489,.054,-.025,-.007
71509,.092,-.045,.014
71530,.047,-.052,.028
71549,-.034,-.044,.047
71567,-.077,-.036,.050
71588,-.079,-.037,.050
71608,-.049,-.042,.045
71629,-.012,-.045,.049
71648,-.010,-.037,.053
71668,-.049,-.030,.050
71688,-.084,-.025,.049
71709,-.087,-.040,.050
71729,-.062,-.047,.055
71748,-.019,-.045,.069
71768,-.016,-.039,.071
71789,-.045,-.019,.066
71807,-.061,-.015,.061
71828,-.046,-.006,.060
71847,-.038,.000,.066
71880,-.068,-.007,.069
71887,-.099,-.012,.071
71907,-.117,-.018,.075
71927,-.116,-.018,.072
71947,-.105,-.017,.070
71967,-.095,-.014,.064
71988,-.094,-.012,.056
72009,-.084,-.004,.048
72024,-.056,-.008,.033
72045,-.028,-.013,.025
72070,-.016,-.019,.020
72093,-.012,-.031,.016
72111,-.019,-.044,.006
72133,-.019,-.053,-.002
72145,-.014,-.056,-.005
72172,-.014,-.047,.001
72186,-.027,-.039,.010
72213,-.025,-.033,.007
72232,-.025,-.015,-.001
72251,-.010,-.006,-.012
72273,-.006,-.013,-.008
72293,-.019,-.041,.009
72311,-.017,-.064,.015
72334,.023,-.085,.014
72352,.067,-.091,.007
72371,.056,-.092,.016
72392,.012,-.080,.026
72410,-.018,-.061,.021
72432,-.003,-.039,.011
72457,.001,-.015,.010
72465,-.022,-.004,.009
72485,-.025,.000,.010
72512,-.008,.002,.015
72532,.003,.007,.016
72542,.009,.013,.018
72571,.022,.019,.016
72585,.031,.013,.009
72606,.026,.014,-.001
72626,.025,.015,-.011
72643,.016,.018,-.013
72665,.029,.015,-.015
72684,.025,.015,-.007
72705,-.006,.020,-.002
72724,-.012,.024,-.001
72746,.003,.032,-.005
72764,.010,.030,-.010
72784,.006,.027,-.015
72806,.005,.027,-.019
72827,.010,.021,-.012
72846,.010,.014,-.012
72874,.000,.007,-.011
72882,-.008,.013,-.011
72909,-.012,.022,-.013
72932,-.006,.033,-.017
72950,-.005,.031,-.017
72963,.000,.018,-.010
72990,-.001,.008,-.002
73004,-.001,-.001,.006
73029,.011,.000,.015
73049,.023,-.006,.021
73067,.018,-.011,.027
73089,.011,-.017,.028
73110,.012,-.013,.023
73130,.015,-.007,.014
73143,.009,.008,.005
73170,.003,.020,.003
73186,.003,.031,-.001
73206,.006,.030,-.011
73220,-.007,.037,-.015
73246,-.012,.046,-.023
73260,-.016,.063,-.039
73286,-.029,.073,-.055
73309,-.049,.099,-.066
73330,-.098,.153,-.078
73345,-.170,.316,-.077
73366,-.255,.561,-.008
73386,-.438,.798,.014
73407,-.589,.561,-.212
73429,-.649,.239,-.281
73448,-.166,.184,-.570
73471,-.868,.459,.158
73480,-.164,-.003,.249
73500,.285,-.009,-.129
73522,.307,.037,.025
73550,.043,.008,-.176
73564,.016,-.278,-.103
73580,.458,-.336,.103
73604,.389,-.305,.185
73617,.138,-.416,.182
73639,.086,-.404,.292
73665,.138,-.283,.045
73678,.508,-.031,.049
73706,.427,.059,.000
73720,.053,.026,-.029
73740,-.045,.040,-.015
73759,-.073,.085,-.030
73778,-.183,.201,-.019
73800,-.181,.412,-.067
73820,-.082,.525,-.178
73858,-.264,.412,-.238
73880,-1.941,.939,-.373
73901,-2.177,-.333,.227
73920,-.834,-.381,-.464
73940,.352,-.079,-.057
73960,.678,-.018,.070
73985,.622,-.087,-.068
74005,.627,-.039,-.013
74026,.460,-.103,.153
74041,.286,-.282,.197
74059,.073,-.361,.175
74078,.128,-.357,.205
74101,.223,-.354,.341
74124,.130,-.239,.210
74140,.397,-.002,.181
74165,.541,.084,.116
74184,.321,.086,.064
74196,.037,.074,.043
74217,-.068,.049,.021
74240,-.034,.003,-.002
74257,.005,-.028,.011
74283,.022,-.036,.022
74295,.060,-.042,.023
74315,.048,-.025,.018
74345,.028,-.020,.021
74363,.048,-.035,.032
74384,.091,-.039,.048
74402,.083,-.029,.050
74415,.053,-.012,.059
74440,.010,-.009,.043
74462,-.012,-.011,.016
74477,.003,.007,.001
74502,-.006,-.001,-.013
74528,.014,.009,-.030
74534,.021,.011,-.043
74554,.018,-.006,-.046
74579,.008,.004,-.038
74595,.005,-.006,-.030
74614,.020,-.006,-.024
74637,.054,-.014,-.011
74663,.040,-.020,-.007
74675,.010,-.029,.001
74701,-.006,-.035,.006
74722,.010,-.042,.009
74740,.018,-.030,.014
74753,.018,-.014,.015
74773,.014,.003,.012
74794,.005,.009,.000
74817,-.013,.018,-.006
74840,-.017,.031,-.007
74852,-.007,.051,-.011
74876,-.014,.043,-.018
74897,-.024,.040,-.027
74916,-.018,.043,-.028
74935,-.032,.040,-.022
74954,-.038,.031,-.018
74973,-.018,.032,-.023
74993,.000,.018,-.034
75015,.004,.003,-.035
75034,-.006,.000,-.037
75060,-.022,-.006,-.035
75079,-.032,-.009,-.037
75098,-.033,-.013,-.029
75126,-.032,-.028,-.023
75134,-.032,-.036,-.015
75155,-.033,-.041,-.010
75176,-.033,-.046,-.001
75192,-.029,-.050,.007
75212,-.022,-.045,.016
75236,-.023,-.035,.020
75258,-.032,-.015,.018
75279,-.035,-.004,.014
75299,-.049,-.001,.006
75325,-.052,.004,.001
75330,-.033,.013,-.010
75355,.009,.022,-.011
75371,.012,.032,.000
75391,-.043,.036,.012
75415,-.078,.030,.018
75437,-.062,.018,.014
75455,-.013,-.007,.015
75471,.018,-.031,.015
75491,.031,-.044,.003
75512,.026,-.047,-.015
75539,.047,-.052,-.033
75552,.083,-.051,-.045
75575,.092,-.055,-.044
75587,.080,-.051,-.041
75606,.065,-.047,-.034
75625,.059,-.044,-.027
75647,.049,-.041,-.022
75665,.040,-.036,-.013
75685,.029,-.029,-.005
75707,-.002,-.025,.005
75731,-.012,-.017,.010
75751,-.011,-.014,.010
75771,-.008,-.008,.007
75789,.005,-.002,-.006
75820,.015,.013,-.013
75827,.014,.014,-.011
75849,.014,.009,-.001
75869,.022,.002,.011
75885,.017,-.008,.026
75905,.006,-.004,.033
75928,-.003,-.002,.026
75946,.006,.003,.010
75966,.018,.003,.003
75984,.020,-.002,.001
76010,.017,-.008,.001
76026,.010,-.004,.004
76047,.004,.000,.001
76069,.005,.009,.005
76088,-.001,.010,.009
76109,-.018,.009,.010
76128,-.018,.011,.009
76147,-.023,.018,.001
76167,-.024,.025,-.004
76187,-.029,.026,-.002
76210,-.039,.031,-.006
76228,-.067,.025,-.004
76254,-.077,.011,-.002
76274,-.069,.000,-.010
76296,-.044,.005,-.023
76307,-.030,.013,-.033
76330,-.025,.019,-.039
76352,-.021,.014,-.039
76374,-.028,.007,-.032
76392,-.055,-.001,-.022
76413,-.082,-.018,-.018
76434,-.093,-.039,-.007
76451,-.091,-.059,.007
76465,-.082,-.072,.015
76486,-.056,-.072,.011
76512,-.017,-.063,-.006
76534,.038,-.050,-.024
76547,.059,-.036,-.032
76575,.044,-.029,-.026
76592,.027,-.030,-.010
76610,.012,-.040,.004
76632,.010,-.056,.010
76642,.023,-.070,.005
76669,.026,-.063,-.004
76685,.011,-.046,-.017
76709,.026,-.030,-.039
76731,.049,-.014,-.060
76752,.051,.005,-.073
76771,.042,.022,-.072
76791,.011,.020,-.056
76816,.001,-.001,-.043
76827,.045,-.014,-.029
76845,.050,-.033,-.015
76866,.042,-.041,.006
76885,.011,-.044,.020
76904,-.019,-.035,.022
76927,-.027,-.022,.014
76947,-.014,.002,.000
76965,.028,.033,-.018
76985,.031,.063,-.033
77006,-.017,.076,-.026
77026,-.055,.076,-.018
77045,-.038,.069,-.022
77065,-.007,.054,-.026
77084,.039,.051,-.032
77106,.045,.086,-.030
77131,.075,.145,-.015
77143,.022,.279,.000
77170,.039,.413,-.007
77189,.183,.493,-.035
77210,-.237,.642,-.148
77231,-.695,.431,-.222
77249,-1.135,.499,-.412
77270,-2.270,.205,.158
77288,-.182,.033,-.184
77307,.573,.015,-.428
77330,.314,.131,-.179
77350,.282,-.020,-.172
77368,.554,-.119,-.287
77390,.598,-.158,-.018
77407,.572,-.199,.141
77427,.373,-.287,.197
77441,.303,-.430,.229
77462,.337,-.562,.220
77480,.312,-.428,.160
77510,.330,-.259,.054
77530,.423,-.059,.031
77539,.253,.010,-.033
77561,-.024,.044,-.120
77580,-.208,.157,-.166
77601,-.355,.299,-.221
77621,-.344,.437,-.286
77649,-.093,.630,-.489
77665,-.490,.429,-.498
77681,-.812,-.131,-.523
77705,-3.135,.539,.249
77726,-1.107,-.515,-.023
77745,-.150,-.182,-.671
77764,.321,.398,-.039
77790,.343,.069,-.098
77799,.493,.058,-.116
77828,.463,-.069,.198
77846,.549,-.090,.271
77864,.238,-.186,.235
77878,.005,-.321,.257
77899,.137,-.353,.257
77919,.288,-.364,.251
77940,.236,-.263,.152
77955,.160,-.114,.044
77979,.224,.042,-.027
77999,.132,.081,-.114
78019,-.017,.085,-.149
78041,-.091,.066,-.158
78059,-.093,.029,-.147
78080,-.095,-.007,-.122
78097,-.078,-.019,-.093
78119,-.044,-.024,-.066
78140,-.017,-.018,-.040
78158,.029,-.004,.001
78176,.025,-.006,.029
78204,.001,-.008,.058
78227,.006,-.025,.077
78244,.037,-.042,.084
78264,.056,-.051,.094
78276,.023,-.057,.099
78297,-.011,-.057,.114
78317,-.045,-.068,.121
78342,-.041,-.056,.133
78362,-.005,-.070,.132
78382,-.038,-.075,.141
78403,-.101,-.067,.158
78425,-.121,-.072,.139
78444,-.098,-.055,.098
78461,-.055,-.042,.050
78476,-.056,-.026,.016
78496,-.046,-.004,-.002
78525,-.001,-.007,-.041
78542,.032,-.001,-.074
78554,.053,-.014,-.100
78586,.060,-.040,-.111
78593,.064,-.052,-.103
78618,.097,-.085,-.087
78636,.127,-.113,-.066
78658,.125,-.119,-.037
78680,.108,-.109,-.034
78700,.083,-.085,-.034
78723,.044,-.056,-.035
78743,.023,-.023,-.049
78759,.036,-.006,-.070
78778,.065,.005,-.085
78795,.056,.018,-.087
78819,.011,.022,-.079
78841,.003,.014,-.068
78861,.004,.013,-.046
78876,.010,.007,-.023
78900,.010,-.004,-.007
78924,.001,-.004,.001
78934,.018,-.002,.001
78954,.017,.008,-.005
78977,-.003,.016,-.023
78994,.001,.014,-.048
79015,-.002,.022,-.065
79034,-.011,.032,-.073
79054,-.005,.037,-.085
79075,.008,.033,-.095
79094,.021,.029,-.100
79115,.027,.022,-.087
79133,.033,.004,-.074
79150,.036,.004,-.060
79171,.010,.007,-.038
79195,-.036,.008,-.010
79215,-.060,.020,.012
79234,-.066,.030,.032
79252,-.049,.042,.031
79273,-.024,.052,.025
79293,-.001,.057,.022
79326,.011,.049,.017
79332,-.003,.031,.016
79358,-.016,.014,.016
79374,-.013,.000,.014
79397,.004,-.008,.006
79424,.027,-.008,-.007
79432,.048,-.003,-.012
79452,.050,.005,-.010
79472,.006,.015,.005
79491,-.019,.018,.011
79526,-.014,.020,.005
79528,-.010,.029,-.005
79550,-.008,.042,-.015
79571,-.011,.046,-.026
79591,-.012,.046,-.030
79611,-.001,.049,-.033
79638,.017,.035,-.038
79658,.031,.024,-.051
79677,.025,.010,-.059
79690,.014,.004,-.052
79710,-.006,.000,-.046
79736,-.014,-.009,-.034
79766,-.007,-.002,-.019
79769,.023,.004,-.007
79790,.067,.016,.004
79809,.070,.011,.012
79826,.080,-.007,.015
79857,.099,-.009,.016
79875,.094,-.003,.022
79894,.083,.003,.025
79909,.064,.042,.029
79936,.039,.214,.047
79954,-.084,.505,.103
79975,.022,.861,.027
79994,-.558,.894,-.095
80019,-.888,.341,-.203
80029,-.975,.335,-.607
80049,-1.839,.037,.525
80069,.348,-.261,-.048
80096,.671,-.294,-.485
80107,.752,.197,-.203
80126,.135,-.250,-.017
80147,.556,-.278,.081
80170,.548,-.195,.218
80190,.240,-.276,.236
80210,.177,-.305,.324
80225,.227,-.224,.247
80247,.286,-.107,.191
80268,.281,-.009,.116
80289,.018,.005,.066
80309,-.076,.052,.058
80329,-.156,.180,.011
80351,-.388,.411,.014
80368,-.490,.627,-.049
80395,-.430,.556,-.397
80413,-.456,.396,-.265
80435,-.938,-.096,-.048
80454,-2.806,.495,.073
80471,-.867,-.700,.193
80487,-.609,.076,-.447
80512,.209,.294,.055
80534,.582,.044,-.015
80545,.699,.047,-.079
80566,.566,-.186,.246
80592,.528,-.290,.291
80613,.340,-.383,.180
80624,.165,-.376,.268
80644,.314,-.433,.336
80666,.120,-.202,.249
80685,.324,.093,.222
80713,.493,.189,.108
80743,.241,.178,.045
80747,-.030,.145,.025
80766,-.117,.113,-.006
80792,-.162,.112,-.030
80810,-.166,.104,-.045
80834,-.079,.090,-.037
80850,.034,.075,-.022
80871,.070,.035,.012
80890,.065,.015,.043
80909,.044,-.009,.058
80924,.064,-.029,.065
80950,.087,-.041,.083
80970,.059,-.031,.093
80985,.031,-.013,.103
81013,-.027,.000,.078
81033,-.041,.040,.047
81044,-.022,.053,.012
81064,-.017,.071,.005
81086,-.006,.088,.011
81110,.000,.091,.006
81130,.008,.101,.009
81146,-.001,.097,.011
81165,-.019,.076,.009
81185,-.024,.062,.007
81200,.012,.030,.000
81225,.053,.015,-.004
81244,.055,.004,-.008
81266,.049,-.006,-.023
81285,.055,-.018,-.030
81304,.064,-.039,-.035
81323,.083,-.052,-.033
81344,.076,-.059,-.029
81365,.051,-.065,-.023
81384,.055,-.075,-.018
81404,.039,-.068,-.007
81423,.005,-.053,.006
81444,.001,-.042,.015
81469,.016,-.028,.011
81484,.016,-.017,.003
81508,.011,-.002,-.013
81523,.015,-.006,-.021
81547,.003,-.009,-.021
81568,-.036,-.006,-.015
81581,-.044,-.003,-.016
81608,-.047,.004,-.022
81622,-.028,.018,-.027
81648,-.035,.015,-.032
81666,-.035,.008,-.030
81680,-.017,-.017,-.026
81707,-.008,-.035,-.016
81740,-.001,-.048,-.008
81743,-.005,-.053,-.004
81767,-.012,-.050,-.002
81789,-.019,-.050,-.006
81805,-.022,-.044,-.006
81828,-.016,-.041,-.007
81839,-.005,-.033,-.010
81860,.023,-.019,-.013
81880,.031,.002,-.005
81908,.022,.022,.001
81928,.012,.048,.004
81942,.029,.079,-.011
81961,-.005,.101,.003
81985,-.005,.185,-.016
82007,-.072,.402,.017
82026,-.030,.691,.062
82036,-.063,.652,-.231
82060,.064,.520,-.331
82079,.460,-.085,-.423
82102,-1.240,.690,-.208
82126,-.344,.046,.376
82138,.258,.299,-.481
82164,.176,.226,-.115
82184,.291,.270,-.168
82204,.141,.068,.034
82230,.229,-.092,.171
82242,.221,-.101,.254
82263,-.117,-.265,.341
82277,-.039,-.507,.398
82298,.039,-.444,.361
82320,.350,-.208,.251
82339,.406,-.041,.149
82362,.144,.143,.064
82380,-.155,.212,-.019
82400,-.183,.288,-.070
82418,-.120,.551,-.166
82438,-.487,.576,-.266
82460,-.815,.126,-.360
82480,-.594,-.322,-.321
82497,-1.638,.281,.094
82516,-.576,-.116,.100
82537,-.999,-.266,-.299
82555,-.138,.218,.032
82574,.276,.117,.016
82604,.396,.036,-.051
82615,.620,.085,-.067
82641,.611,-.007,.072
82662,.353,-.156,.088
82682,.055,-.399,.034
82706,.080,-.328,.087
82718,.186,-.318,.099
82743,.264,-.366,.136
82762,.227,-.180,.114
82784,.318,-.047,-.016
82803,.510,.103,-.013
82823,.310,.128,-.029
82836,.031,.063,-.033
82856,.009,-.003,-.035
82878,.014,-.051,-.039
82901,-.012,-.091,-.044
82915,-.025,-.111,-.040
82942,-.016,-.122,-.039
82955,.015,-.122,-.034
82982,.050,-.111,-.026
83002,.042,-.083,-.018
83021,.004,-.072,-.023
83041,-.032,-.056,-.032
83055,-.027,-.065,-.044
83075,.000,-.073,-.052
83094,.011,-.092,-.054
83125,.017,-.113,-.052
83135,.005,-.116,-.048
83160,-.002,-.109,-.041
83180,-.001,-.096,-.038
83199,-.007,-.078,-.023
83226,.003,-.057,.003
83235,-.018,-.037,.022
83260,-.041,-.013,.033
83278,-.027,-.015,.026
83293,.000,-.029,.031
83314,-.006,-.047,.044
83340,-.028,-.057,.059
83361,-.011,-.047,.061
83378,.004,-.037,.058
83394,.026,-.036,.050
83414,.042,-.044,.055
83434,.033,-.042,.066
83456,.004,-.062,.073
83476,-.010,-.079,.078
