time,x,y,z
103883,-.003,.011,-.004
103897,.027,.093,.093
103923,.111,.054,-.012
103939,.033,.054,-.071
103955,.082,.073,-.055
103975,.070,.109,-.039
104001,.103,-.062,-.033
104025,.083,.040,.038
104041,.138,.043,.046
104059,.067,.057,-.080
104075,.147,.034,-.086
104095,.366,.153,-.350
104124,.954,.085,-.788
104133,.861,.219,-1.477
104155,.538,.856,-2.709
104176,-.388,-2.065,-1.855
104194,.808,-.767,1.378
104225,-2.971,-1.058,13.637
104232,-1.534,1.735,-2.952
104254,2.667,2.460,-4.370
104275,.368,-1.256,-.337
104298,-1.611,.677,3.379
104323,-1.793,-1.550,3.447
104332,-.219,-1.028,.425
104364,-.572,-1.551,.010
104372,.349,2.537,.425
104393,.006,1.661,.828
104413,.981,1.604,.412
104432,.554,-2.046,-2.685
104455,.459,-.182,-2.573
104473,-.112,1.082,-1.081
104492,.039,.673,-1.186
104514,-.208,-.990,-.918
104533,.125,-2.221,-.272
104554,.675,-1.377,-1.130
104574,1.120,-.763,-.336
104594,.971,.740,1.595
104614,-3.974,1.968,19.456
104634,-3.094,2.098,-5.588
104653,4.741,2.311,-1.956
104680,.278,-2.679,-.861
104691,-.702,-.075,-1.695
104719,-.529,.219,2.739
104732,-.411,-.297,2.107
104752,-.460,-.580,.351
104772,-.050,.152,-.261
104797,.060,1.580,.389
104821,.489,1.089,.478
104840,1.029,.900,-.051
104857,.815,.183,-.899
104880,.654,-1.808,-2.981
104897,-.061,-.393,-2.160
104918,-.469,.418,-.097
104934,-.517,-.191,.737
104951,-.443,-.496,.706
104969,-.398,-.455,.360
104995,-.048,-.193,.306
105017,.162,.037,.144
105038,.187,.144,.077
105052,.038,.196,.257
105076,.040,-.031,.355
105094,.072,.002,.004
105116,.002,.245,.247
105137,.092,.124,.102
105151,-.021,-.082,-.142
105170,.004,-.186,.215
105195,.228,-.026,.094
105213,.051,-.034,-.094
105236,.070,-.070,.063
105256,.073,-.118,.166
105275,.017,-.011,.206
105296,.145,.060,.104
105315,.096,.233,-.426
105337,-.172,.059,-.292
105362,-.098,.138,.276
105368,-.010,-.029,.098
105396,-.043,-.024,.086
105415,.098,.192,.138
105434,.102,.064,-.047
105453,.052,.009,-.041
105467,.009,.191,-.081
105488,-.049,.094,-.111
105509,.030,-.047,.221
105528,.108,.108,.214
105546,.043,-.037,.082
105570,.161,.007,.074
105591,.090,-.092,-.008
105609,.094,.101,.131
105630,.127,.126,.070
105646,.054,.046,.164
105667,.118,-.043,.130
105689,.050,.051,.051
105707,.041,.072,.068
105727,.054,.104,-.018
105749,.034,-.044,-.073
105766,.141,.075,-.090
105786,-.014,.068,-.036
105812,.054,-.010,-.007
105834,.084,.049,-.048
105852,.030,-.056,-.037
105866,.030,.047,-.008
105890,.067,.010,-.100
105912,.080,.060,.098
105935,.084,.082,.159
105952,.028,-.001,.052
105973,.033,.112,-.033
105992,.047,.116,.019
106012,.004,.080,.046
106036,.043,.102,-.002
106046,.150,.059,-.145
106072,.209,.286,-.459
106092,.001,.379,-.645
106110,.192,.568,-1.092
106131,.618,-.514,-1.258
106144,.485,-1.880,-1.933
106168,.143,-1.236,-1.450
106185,.823,-.810,2.420
106204,-.595,.052,3.470
106223,-3.364,2.707,13.956
106243,-.257,3.282,-6.849
106263,2.211,-.799,-2.929
106283,.701,-.916,.461
106304,-2.129,.254,3.967
106334,-.705,-.637,1.392
106344,-.070,-1.806,-1.122
106365,.264,1.182,.432
106384,.059,1.650,1.327
106405,.678,.269,.109
106425,1.017,1.335,-.336
106443,.111,-1.564,-2.476
106463,.048,.001,-1.627
106484,-.247,.499,-.277
106504,-.192,-.353,.478
106524,-.120,-.373,.491
106544,-.117,-.558,.196
106560,.342,-.384,-.269
106583,.494,-.505,-1.792
106604,.411,-1.522,-2.808
106626,.478,-.277,-1.124
106643,.987,.230,.581
106665,1.280,.431,2.261
106683,-1.635,.775,4.654
106704,-3.411,2.581,2.867
106724,1.755,2.565,-4.528
106745,.976,-2.473,-1.855
106762,.227,-.802,-1.036
106784,-.567,1.299,1.562
106804,-.809,-.071,1.955
106830,-.766,-.791,.159
106849,.528,.786,-.501
106869,.431,1.968,-.052
106887,.010,.809,.351
106910,.710,.891,.580
106929,1.150,-.744,-1.277
106947,.615,-2.136,-2.712
106964,-.315,-.121,-1.656
106980,-.647,.272,-.112
106999,-.398,-.394,.558
107029,-.526,-.869,.848
107041,-.146,-.598,.879
107060,.356,.021,.447
107086,.326,.202,.145
107106,.272,.303,.050
107127,.186,.368,.150
107139,.130,.202,.116
107161,.137,.222,-.098
107182,.103,.119,.122
107203,.073,.099,.321
107226,.034,.106,.220
107244,-.035,.004,.356
107263,.055,.092,.097
107279,.028,-.066,-.085
107301,.137,.024,.224
107331,.107,.229,.185
107338,.025,.017,.078
107363,.077,.088,.201
107379,.104,.252,.081
107398,-.004,.216,.114
107427,.092,.194,.160
107443,.100,.258,-.064
107463,-.012,.000,-.299
107478,.056,.164,.067
107498,.065,.135,.398
107516,.157,.062,.412
107543,.147,-.053,.180
107556,.179,.064,-.095
107579,.142,.134,-.106
107598,.148,.132,.041
107618,.099,.023,.146
107638,.152,.127,.067
107658,.054,.182,-.300
107676,.015,-.004,-.345
107699,.084,-.187,-.226
107719,.164,-.004,.018
107740,.193,.260,.089
107755,.300,.372,-.541
107777,.268,.327,-1.361
107797,.333,-.108,-1.820
107821,.156,-.392,-1.656
107838,.400,-1.114,-.740
107860,1.588,.352,.897
107882,-.990,.565,4.946
107903,-4.110,2.203,4.590
107924,1.272,1.730,-6.189
107936,1.287,-3.054,-.111
107957,-.578,-.045,2.049
107977,-1.869,.664,3.119
108001,-.058,-.767,.555
108017,-.176,-.271,-1.011
108042,.430,1.393,.813
108064,.489,1.095,.451
108082,.692,.539,.031
108103,.766,.680,-.473
108126,.403,-1.633,-2.785
108137,-.054,-.205,-1.302
108159,-.088,.792,-.162
108174,-.239,-.170,.163
108195,-.257,-.419,.435
108214,.057,-.072,.292
108241,.112,-.046,-.529
108261,.316,-.284,-.692
108274,.762,-1.001,-1.246
108315,.511,-1.050,-1.880
108335,1.081,.417,1.977
108360,-1.438,2.313,7.401
108378,-3.859,3.716,2.734
108399,1.776,1.530,-5.713
108425,1.507,-2.653,-.750
108435,-.158,.462,1.436
108457,-1.348,.843,3.229
108474,-.214,-.273,.355
108493,-.011,-1.126,-1.396
108521,.346,1.172,.742
108541,-.073,1.574,1.611
108554,.714,.326,-.129
108586,.978,-.297,-.953
108596,.662,-2.034,-2.327
108615,.116,.215,-1.504
108635,-.309,.737,-.130
108653,-.311,-.097,.539
108673,-.395,-.558,.556
108693,-.281,-.461,.706
108715,.011,.028,.640
108735,.196,.265,.451
108754,.175,.395,.435
108773,.134,.181,.171
108792,.036,.265,.221
108812,.126,.464,.215
108834,.106,.487,.380
108854,.115,.324,.444
108878,.056,.206,.509
108899,.068,-.008,-.133
108921,-.096,-.041,-.080
108935,.091,.247,.415
108951,.163,.215,.346
108971,-.037,.112,.278
108996,.092,.084,.005
109020,-.020,.150,-.096
109037,-.053,.246,.410
109051,.103,.245,.417
109071,.089,.110,.271
109092,.106,.117,.243
109121,.132,.310,-.053
109131,.081,.248,-.098
109150,.071,.261,.090
109174,.028,.100,.304
109194,.040,-.017,.321
109219,.109,.120,.098
109231,.117,.116,.099
109256,.114,.176,-.020
109276,-.007,.002,.225
109293,.064,.109,.361
109312,.017,.098,.242
109328,.045,.051,.053
109353,.061,.154,.153
109375,.053,.170,.032
109395,-.057,.127,.178
109411,.034,.084,.208
109429,-.009,-.115,.158
109455,.017,.056,.244
109474,.017,.171,.021
109495,-.002,-.021,.043
109522,.069,.043,.082
109527,.055,.044,.051
109550,.024,.146,-.054
109576,.033,.139,-.071
109587,.070,.028,-.115
109607,.140,.281,.111
109626,.072,.147,.223
109646,.102,-.042,.160
109668,.111,.043,.076
109686,.104,.031,-.020
109710,.063,.006,-.029
109728,.083,.041,.171
109747,.033,.063,.193
109767,.046,-.100,.029
109787,.088,-.015,-.162
109808,.118,.117,-.111
109827,.228,.264,-.195
109847,.729,-.103,-.672
109867,1.247,.863,-2.794
109888,.220,.932,-3.328
109909,-1.215,-2.634,-1.366
109928,1.293,-3.025,3.964
109945,-1.396,.536,7.027
109972,-4.573,3.144,3.146
109992,2.413,2.833,-8.307
110013,1.825,-.512,-1.173
110035,-.317,-.802,.160
110052,-2.465,-.324,3.362
110072,-.509,-1.255,.667
110093,-.309,-1.149,-.364
110113,-.449,.786,.766
110132,.272,2.041,1.153
110144,.980,1.135,.044
110170,.857,1.586,-.399
110189,.822,-2.183,-2.971
110213,.141,.692,-1.998
110233,-.209,.985,-.639
110251,-.092,.002,.313
110283,-.263,-.511,.892
110288,-.312,-.426,1.626
110305,-.002,-.086,.714
110333,.188,-.151,-.381
110349,.259,-.285,-.545
110363,.768,.172,-.135
110389,.812,.444,-1.620
110409,.331,-.678,-3.641
110430,-.290,-2.513,-1.852
110450,.976,.786,3.100
110470,-.088,1.035,3.302
110491,-4.350,3.372,17.969
110514,-1.755,3.362,-7.815
110525,1.822,-4.536,.040
110545,1.924,-1.899,-3.037
110571,-.949,1.126,.841
110592,.137,2.137,1.998
110610,-.342,-.887,2.954
110623,-.048,.244,-.524
110643,-.063,1.197,.946
110663,.384,1.053,-.114
110691,.931,1.193,-.118
110710,.593,.816,-.433
110732,.766,-2.230,-2.911
110743,-.033,-.846,-2.361
110765,-.625,.196,-.211
110783,-.581,.082,.524
110802,-.570,-.429,1.179
110823,-.467,-.673,1.178
110842,.082,-.306,.700
110865,.204,.014,.249
110883,.317,.194,-.053
110904,.247,.221,-.135
110923,.105,.247,-.154
110942,.123,.483,.104
110964,.060,.219,.079
110985,.175,-.076,.016
111003,.189,-.243,-.513
111030,.080,-.134,.051
111049,.206,.070,.474
111066,.237,-.056,.476
111081,.360,-.039,.225
111102,.354,-.075,-.100
111126,.258,-.094,-.315
111140,.252,.101,-.209
111166,.165,.224,.016
111182,.113,.122,.164
111207,.155,.190,.063
111219,.178,.137,-.247
111250,.181,-.076,-.189
111262,.120,-.171,-.111
111280,.011,-.114,.073
111304,.132,.148,.164
111319,.181,.185,-.064
111341,.266,.259,-.191
111360,.144,.237,-.291
111380,.134,.139,-.012
111399,.167,.179,.095
111419,.040,.067,.236
111439,.043,.157,.303
111459,-.071,.061,-.003
111479,-.021,.155,.081
111500,-.007,.167,.278
111517,.063,.062,.246
111544,.053,.092,.267
111557,.091,.124,.041
111584,-.040,.176,.012
111610,-.088,.058,-.021
111625,-.156,-.112,.119
111639,.054,.106,.134
111664,.158,.042,-.102
111678,.100,.055,-.030
111704,.041,.121,-.214
111729,.030,-.043,-.165
111741,-.050,.017,.049
111764,.041,.058,.070
111777,.098,.081,-.080
111796,.014,.109,.043
111819,.036,-.004,.079
111836,-.013,.058,.113
111858,-.046,.090,.096
111877,.021,.159,.074
111896,.058,.095,.145
111917,.123,.072,.090
111936,.191,.054,-.020
111958,.119,.046,-.028
111977,.125,.015,-.059
111996,.048,-.140,.026
112018,.115,.059,.054
112037,.188,-.013,-.040
112060,.189,.087,.077
112075,.163,.090,-.064
112102,.139,.120,-.011
112124,.172,.103,-.144
112137,.080,.106,-.129
112161,-.002,.024,-.041
112175,.066,.095,.039
112195,.057,.156,.011
112225,.174,.141,-.040
112251,.184,.102,-.117
112256,.124,-.064,-.047
112283,-.019,-.196,.099
112303,.049,-.111,.119
112323,-.540,.984,.581
112335,.428,-.718,-.050
112355,.221,-.184,.354
